code,股票代码,market_code,所属同花顺行业
002919,002919.SZ,33,传媒-游戏-游戏Ⅲ
600714,600714.SH,17,基础化工-化学原料-无机盐
920639,920639.BJ,151,电力设备-电网设备-线缆部件及其他
300718,300718.SZ,33,机械设备-通用设备-金属制品
301606,301606.SZ,33,电子-消费电子-品牌消费电子
002962,002962.SZ,33,电子-光学光电子-光学元件
600293,600293.SH,17,建筑材料-建筑材料-玻璃玻纤
300576,300576.SZ,33,电子-电子化学品-电子化学品Ⅲ
603778,603778.SH,17,电力设备-光伏设备-光伏电池组件
002014,002014.SZ,33,轻工制造-包装印刷-包装
300585,300585.SZ,33,汽车-汽车零部件-底盘与发动机系统
301230,301230.SZ,33,医药生物-医疗服务-医疗研发外包
603843,603843.SH,22,建筑装饰-建筑装饰-基础建设
002001,002001.SZ,33,医药生物-化学制药-原料药
301028,301028.SZ,33,机械设备-通用设备-其他通用设备
920022,920022.BJ,151,汽车-汽车零部件-底盘与发动机系统
600502,600502.SH,17,建筑装饰-建筑装饰-基础建设
688652,688652.SH,17,电子-半导体-半导体设备
000042,000042.SZ,33,房地产-房地产-住宅开发
301098,301098.SZ,33,建筑装饰-建筑装饰-装饰园林
002838,002838.SZ,33,基础化工-塑料制品-改性塑料
002003,002003.SZ,33,纺织服饰-纺织制造-辅料
301259,301259.SZ,33,环保-环境治理-综合环境治理
301358,301358.SZ,33,电力设备-电池-电池化学品
300381,300381.SZ,33,医药生物-化学制药-原料药
000608,000608.SZ,33,房地产-房地产-商业地产
600183,600183.SH,17,电子-元件-印制电路板
688097,688097.SH,17,机械设备-自动化设备-其他自动化设备
300782,300782.SZ,33,电子-半导体-模拟芯片设计
688376,688376.SH,17,环保-环保设备-环保设备Ⅲ
603766,603766.SH,17,汽车-汽车服务及其他-其他运输设备
300617,300617.SZ,33,电力设备-电网设备-输变电设备
603366,603366.SH,17,家用电器-厨卫电器-厨卫电器Ⅲ
300565,300565.SZ,33,通信-通信设备-通信网络设备及器件
002387,002387.SZ,33,电子-光学光电子-面板
688312,688312.SH,17,机械设备-自动化设备-其他自动化设备
301328,301328.SZ,33,电子-其他电子-其他电子Ⅲ
688171,688171.SH,17,计算机-软件开发-横向通用软件
688146,688146.SH,17,电子-电子化学品-电子化学品Ⅲ
002708,002708.SZ,33,汽车-汽车零部件-底盘与发动机系统
688163,688163.SH,17,医药生物-生物制品-血液制品
002429,002429.SZ,33,家用电器-黑色家电-彩电
688160,688160.SH,17,机械设备-自动化设备-工控设备
605111,605111.SH,17,电子-半导体-分立器件
301181,301181.SZ,33,汽车-汽车零部件-底盘与发动机系统
603099,603099.SH,17,社会服务-旅游及酒店-自然景点
300147,300147.SZ,33,医药生物-中药-中药Ⅲ
688235,688235.SH,17,医药生物-化学制药-化学制剂
000016,000016.SZ,33,家用电器-白色家电-冰洗
002318,002318.SZ,33,钢铁-钢铁-特钢
300249,300249.SZ,33,计算机-计算机设备-其他计算机设备
600761,600761.SH,17,机械设备-工程机械-工程机械Ⅲ
002650,002650.SZ,33,食品饮料-食品加工制造-调味发酵品
002531,002531.SZ,33,电力设备-风电设备-风电零部件
300542,300542.SZ,33,计算机-软件开发-垂直应用软件
603577,603577.SH,17,电力设备-电网设备-线缆部件及其他
688172,688172.SH,17,电子-半导体-分立器件
300809,300809.SZ,33,机械设备-通用设备-机床工具
001266,001266.SZ,33,机械设备-自动化设备-工控设备
300709,300709.SZ,33,电子-消费电子-消费电子零部件及组装
603803,603803.SH,17,通信-通信设备-通信终端及配件
603773,603773.SH,17,电子-光学光电子-面板
603353,603353.SH,17,石油石化-石油加工贸易-油品石化贸易
601868,601868.SH,17,建筑装饰-建筑装饰-基础建设
300162,300162.SZ,33,电子-光学光电子-LED
300649,300649.SZ,33,建筑装饰-建筑装饰-装饰园林
600906,600906.SH,17,非银金融-证券-证券Ⅲ
605003,605003.SH,17,纺织服饰-服装家纺-家纺
600011,600011.SH,17,公用事业-电力-火电
600345,600345.SH,17,通信-通信设备-其他通信设备
301162,301162.SZ,33,计算机-软件开发-垂直应用软件
003022,003022.SZ,33,电力设备-光伏设备-光伏辅材
603978,603978.SH,17,有色金属-金属新材料-其他金属新材料
002358,002358.SZ,33,电力设备-电网设备-输变电设备
920186,920186.BJ,151,电子-半导体-半导体设备
920375,920375.BJ,151,电力设备-电网设备-电气自控设备
601107,601107.SH,17,交通运输-公路铁路运输-高速公路
601108,601108.SH,17,非银金融-证券-证券Ⅲ
301321,301321.SZ,33,电子-光学光电子-面板
600967,600967.SH,17,国防军工-军工装备-地面兵装
920058,920058.BJ,151,汽车-汽车服务及其他-其他运输设备
300564,300564.SZ,33,建筑装饰-建筑装饰-工程咨询服务
688248,688248.SH,17,公用事业-电力-电能综合服务
003036,003036.SZ,33,机械设备-专用设备-纺织服装设备
600101,600101.SH,17,公用事业-电力-电能综合服务
000783,000783.SZ,33,非银金融-证券-证券Ⅲ
920159,920159.BJ,151,基础化工-农化制品-复合肥
300835,300835.SZ,33,有色金属-金属新材料-磁性材料
600638,600638.SH,17,房地产-房地产-住宅开发
600821,600821.SH,17,公用事业-电力-新能源发电
002301,002301.SZ,33,轻工制造-家居用品-文娱用品
688396,688396.SH,17,电子-半导体-集成电路制造
002432,002432.SZ,33,医药生物-医疗器械-医疗设备
603306,603306.SH,17,汽车-汽车零部件-车身附件及饰件
002635,002635.SZ,33,电子-消费电子-消费电子零部件及组装
000719,000719.SZ,33,传媒-文化传媒-出版
920403,920403.BJ,151,农林牧渔-种植业与林业-种子生产
002812,002812.SZ,33,电力设备-电池-电池化学品
600388,600388.SH,17,环保-环保设备-环保设备Ⅲ
920509,920509.BJ,151,机械设备-通用设备-仪器仪表
002382,002382.SZ,33,医药生物-医疗器械-医疗耗材
688617,688617.SH,17,医药生物-医疗器械-医疗耗材
920012,920012.BJ,151,电子-半导体-半导体材料
688066,688066.SH,22,国防军工-军工装备-航天装备
000893,000893.SZ,33,基础化工-农化制品-钾肥
002977,002977.SZ,33,国防军工-军工电子-军工电子Ⅲ
301560,301560.SZ,33,汽车-汽车零部件-底盘与发动机系统
300398,300398.SZ,33,电子-电子化学品-电子化学品Ⅲ
600027,600027.SH,17,公用事业-电力-火电
920158,920158.BJ,151,机械设备-专用设备-能源及重型设备
603501,603501.SH,17,电子-半导体-数字芯片设计
002512,002512.SZ,33,计算机-计算机设备-其他计算机设备
688598,688598.SH,17,电力设备-光伏设备-光伏辅材
603317,603317.SH,17,食品饮料-食品加工制造-调味发酵品
000691,000691.SZ,33,基础化工-化学原料-其他化学原料
600268,600268.SH,17,电力设备-电网设备-电气自控设备
300154,300154.SZ,33,机械设备-通用设备-其他通用设备
600724,600724.SH,17,房地产-房地产-商业地产
600377,600377.SH,17,交通运输-公路铁路运输-高速公路
002774,002774.SZ,33,机械设备-专用设备-楼宇设备
603995,603995.SH,17,钢铁-钢铁-特钢
002227,002227.SZ,33,电力设备-其他电源设备-其他电源设备Ⅲ
688596,688596.SH,17,机械设备-专用设备-其他专用设备
600575,600575.SH,17,公用事业-电力-火电
600103,600103.SH,17,轻工制造-造纸-造纸Ⅲ
002656,002656.SZ,33,纺织服饰-服装家纺-服装
920001,920001.BJ,151,电子-光学光电子-面板
000026,000026.SZ,33,纺织服饰-服装家纺-饰品
301316,301316.SZ,33,计算机-IT服务-IT服务Ⅲ
603825,603825.SH,22,传媒-文化传媒-广告营销
688700,688700.SH,17,机械设备-专用设备-其他专用设备
002270,002270.SZ,33,电力设备-电网设备-输变电设备
301617,301617.SZ,33,基础化工-化学制品-其他化学制品
688721,688721.SH,17,电子-半导体-半导体材料
600098,600098.SH,17,公用事业-电力-火电
600505,600505.SH,17,公用事业-电力-电能综合服务
300447,300447.SZ,33,国防军工-军工电子-军工电子Ⅲ
688090,688090.SH,17,机械设备-自动化设备-机器人
300932,300932.SZ,33,电力设备-电网设备-输变电设备
000027,000027.SZ,33,公用事业-电力-火电
600330,600330.SH,17,电子-电子化学品-电子化学品Ⅲ
603568,603568.SH,17,环保-环境治理-固废治理
601688,601688.SH,17,非银金融-证券-证券Ⅲ
600744,600744.SH,17,公用事业-电力-火电
920642,920642.BJ,151,国防军工-军工装备-航空装备
600362,600362.SH,17,有色金属-工业金属-铜
002064,002064.SZ,33,基础化工-化学纤维-氨纶
600780,600780.SH,17,公用事业-电力-火电
300901,300901.SZ,33,纺织服饰-服装家纺-鞋帽及其他
688733,688733.SH,17,电力设备-电池-电池化学品
600107,600107.SH,22,纺织服饰-服装家纺-服装
600105,600105.SH,17,通信-通信设备-通信线缆及配套
603290,603290.SH,17,电子-半导体-分立器件
603815,603815.SH,17,建筑装饰-建筑装饰-基础建设
605358,605358.SH,17,电子-半导体-半导体材料
002888,002888.SZ,33,电子-消费电子-品牌消费电子
600208,600208.SH,17,房地产-房地产-住宅开发
000875,000875.SZ,33,公用事业-电力-电能综合服务
600853,600853.SH,17,建筑装饰-建筑装饰-基础建设
688253,688253.SH,17,医药生物-医疗器械-体外诊断
301177,301177.SZ,33,纺织服饰-服装家纺-饰品
600663,600663.SH,17,房地产-房地产-商业地产
600930,600930.SH,17,公用事业-电力-新能源发电
688521,688521.SH,17,电子-半导体-数字芯片设计
301035,301035.SZ,33,基础化工-农化制品-农药
600839,600839.SH,17,家用电器-黑色家电-彩电
300786,300786.SZ,33,环保-环保设备-环保设备Ⅲ
300537,300537.SZ,33,电子-电子化学品-电子化学品Ⅲ
688388,688388.SH,17,电力设备-电池-锂电池
300623,300623.SZ,33,电子-半导体-分立器件
002203,002203.SZ,33,有色金属-工业金属-铜
301024,301024.SZ,33,建筑装饰-建筑装饰-工程咨询服务
603115,603115.SH,17,电子-电子化学品-电子化学品Ⅲ
920981,920981.BJ,151,电子-元件-被动元件
300747,300747.SZ,33,机械设备-自动化设备-激光设备
300217,300217.SZ,33,家用电器-白色家电-家电零部件
001335,001335.SZ,33,基础化工-化学制品-涂料油墨
688001,688001.SH,17,机械设备-专用设备-其他专用设备
300773,300773.SZ,33,非银金融-多元金融-多元金融Ⅲ
688469,688469.SH,17,电子-半导体-集成电路制造
600163,600163.SH,17,公用事业-电力-新能源发电
605580,605580.SH,17,公用事业-电力-热力
688200,688200.SH,17,电子-半导体-半导体设备
600246,600246.SH,17,房地产-房地产-住宅开发
000408,000408.SZ,33,基础化工-农化制品-钾肥
301279,301279.SZ,33,机械设备-工程机械-工程机械Ⅲ
300501,300501.SZ,33,轻工制造-包装印刷-包装
688368,688368.SH,17,电子-半导体-模拟芯片设计
301362,301362.SZ,33,电子-光学光电子-LED
603111,603111.SH,17,机械设备-轨交设备-轨交设备Ⅲ
002880,002880.SZ,33,医药生物-生物制品-血液制品
600546,600546.SH,17,煤炭-煤炭开采加工-煤炭开采
300474,300474.SZ,33,国防军工-军工电子-军工电子Ⅲ
688212,688212.SH,17,医药生物-医疗器械-医疗设备
688191,688191.SH,17,计算机-IT服务-IT服务Ⅲ
002375,002375.SZ,33,建筑装饰-建筑装饰-装饰园林
920402,920402.BJ,151,电子-电子化学品-电子化学品Ⅲ
600803,600803.SH,17,公用事业-燃气-燃气Ⅲ
301246,301246.SZ,33,医药生物-化学制药-原料药
300737,300737.SZ,33,建筑材料-建筑材料-其他建材
000417,000417.SZ,33,商贸零售-零售-百货零售
002043,002043.SZ,33,建筑材料-建筑材料-其他建材
688049,688049.SH,17,电子-半导体-数字芯片设计
002895,002895.SZ,33,基础化工-农化制品-磷肥及磷化工
002445,002445.SZ,33,机械设备-通用设备-金属制品
600578,600578.SH,17,公用事业-电力-火电
688765,688765.SH,17,医药生物-生物制品-血液制品
002329,002329.SZ,33,食品饮料-饮料制造-乳品
002128,002128.SZ,33,煤炭-煤炭开采加工-煤炭开采
000821,000821.SZ,33,电力设备-光伏设备-光伏加工设备
300870,300870.SZ,33,电力设备-其他电源设备-其他电源设备Ⅲ
300981,300981.SZ,33,医药生物-医疗器械-医疗耗材
688127,688127.SH,17,电子-光学光电子-光学元件
001207,001207.SZ,33,基础化工-橡胶制品-炭黑
605589,605589.SH,17,基础化工-塑料制品-合成树脂
600141,600141.SH,17,基础化工-农化制品-磷肥及磷化工
605033,605033.SH,17,基础化工-农化制品-农药
688117,688117.SH,17,医药生物-化学制药-化学制剂
002130,002130.SZ,33,电子-其他电子-其他电子Ⅲ
002405,002405.SZ,33,计算机-软件开发-垂直应用软件
002612,002612.SZ,33,美容护理-美容护理-医疗美容
002475,002475.SZ,33,电子-消费电子-消费电子零部件及组装
603259,603259.SH,17,医药生物-医疗服务-医疗研发外包
002535,002535.SZ,33,机械设备-专用设备-能源及重型设备
300907,300907.SZ,33,电力设备-电机-电机Ⅲ
920198,920198.BJ,151,计算机-计算机设备-安防设备
920100,920100.BJ,151,电力设备-电机-电机Ⅲ
000595,000595.SZ,33,公用事业-电力-新能源发电
301269,301269.SZ,33,计算机-软件开发-垂直应用软件
300656,300656.SZ,33,电子-其他电子-其他电子Ⅲ
688352,688352.SH,17,电子-半导体-集成电路封测
002803,002803.SZ,33,商贸零售-互联网电商-互联网电商Ⅲ
002371,002371.SZ,33,电子-半导体-半导体设备
300572,300572.SZ,33,机械设备-通用设备-仪器仪表
600211,600211.SH,17,医药生物-生物制品-其他生物制品
600571,600571.SH,17,计算机-软件开发-垂直应用软件
301307,301307.SZ,33,通信-通信设备-通信网络设备及器件
300539,300539.SZ,33,基础化工-塑料制品-其他塑料制品
300151,300151.SZ,33,机械设备-专用设备-其他专用设备
000615,000615.SZ,33,美容护理-美容护理-医疗美容
600056,600056.SH,17,医药生物-医药商业-医药流通
603105,603105.SH,17,公用事业-电力-新能源发电
300097,300097.SZ,33,机械设备-自动化设备-其他自动化设备
600279,600279.SH,17,交通运输-港口航运-港口
600133,600133.SH,17,环保-环境治理-综合环境治理
603179,603179.SH,17,汽车-汽车零部件-汽车电子电气系统
002747,002747.SZ,33,机械设备-自动化设备-机器人
002797,002797.SZ,33,非银金融-证券-证券Ⅲ
300419,300419.SZ,33,计算机-IT服务-IT服务Ⅲ
601128,601128.SH,17,银行-银行-农商行
603690,603690.SH,17,电子-半导体-半导体设备
300933,300933.SZ,33,电力设备-电网设备-线缆部件及其他
300128,300128.SZ,33,电力设备-电池-锂电专用设备
002174,002174.SZ,33,传媒-游戏-游戏Ⅲ
600873,600873.SH,17,基础化工-化学制品-食品及饲料添加剂
603116,603116.SH,17,纺织服饰-服装家纺-鞋帽及其他
300175,300175.SZ,33,农林牧渔-农产品加工-果蔬加工
601566,601566.SH,17,纺织服饰-服装家纺-服装
000531,000531.SZ,33,公用事业-电力-火电
688278,688278.SH,17,医药生物-生物制品-其他生物制品
003043,003043.SZ,33,电子-半导体-半导体设备
002281,002281.SZ,33,通信-通信设备-通信网络设备及器件
600642,600642.SH,17,公用事业-电力-火电
301081,301081.SZ,33,环保-环保设备-环保设备Ⅲ
000951,000951.SZ,33,汽车-汽车整车-商用载货车
002052,002052.SZ,33,电力设备-其他电源设备-其他电源设备Ⅲ
001386,001386.SZ,33,轻工制造-家居用品-瓷砖地板
603339,603339.SH,17,机械设备-通用设备-金属制品
688456,688456.SH,17,有色金属-金属新材料-其他金属新材料
300972,300972.SZ,33,商贸零售-零售-百货零售
