code,market_code,股票代码,所属同花顺行业
300854,33,300854.SZ,环保-环境治理-固废治理
600176,17,600176.SH,建筑材料-建筑材料-玻璃玻纤
002650,33,002650.SZ,食品饮料-食品加工制造-调味发酵品
605199,22,605199.SH,医药生物-中药-中药Ⅲ
002980,33,002980.SZ,电力设备-电网设备-电气自控设备
920438,151,920438.BJ,电子-光学光电子-光学元件
688478,17,688478.SH,电子-半导体-半导体设备
688182,17,688182.SH,通信-通信设备-通信网络设备及器件
603139,17,603139.SH,医药生物-中药-中药Ⅲ
603626,17,603626.SH,电子-消费电子-消费电子零部件及组装
300179,33,300179.SZ,机械设备-通用设备-磨具磨料
603311,17,603311.SH,家用电器-白色家电-家电零部件
688598,17,688598.SH,基础化工-非金属材料-非金属材料Ⅲ
300069,33,300069.SZ,电力设备-电网设备-线缆部件及其他
300054,33,300054.SZ,电子-电子化学品-电子化学品Ⅲ
603825,22,603825.SH,传媒-文化传媒-广告营销
002859,33,002859.SZ,电子-其他电子-其他电子Ⅲ
003023,33,003023.SZ,家用电器-小家电-小家电Ⅲ
300767,33,300767.SZ,基础化工-橡胶制品-其他橡胶制品
301369,33,301369.SZ,电子-半导体-半导体设备
300671,33,300671.SZ,电子-半导体-模拟芯片设计
002836,33,002836.SZ,轻工制造-包装印刷-包装
600191,17,600191.SH,农林牧渔-农产品加工-其他农产品加工
603001,17,603001.SH,纺织服饰-服装家纺-鞋帽及其他
300088,33,300088.SZ,电子-光学光电子-面板
688720,17,688720.SH,电子-半导体-半导体材料
300992,33,300992.SZ,机械设备-通用设备-其他通用设备
301081,33,301081.SZ,环保-环保设备-环保设备Ⅲ
920651,151,920651.BJ,机械设备-通用设备-仪器仪表
600792,17,600792.SH,煤炭-煤炭开采加工-焦炭加工
300087,33,300087.SZ,农林牧渔-种植业与林业-种子生产
002937,33,002937.SZ,汽车-汽车零部件-汽车电子电气系统
603375,17,603375.SH,电子-半导体-模拟芯片设计
688797,17,688797.SH,电子-半导体-半导体材料
301157,33,301157.SZ,电力设备-其他电源设备-其他电源设备Ⅲ
300560,33,300560.SZ,通信-通信服务-通信工程及服务
300321,33,300321.SZ,基础化工-塑料制品-其他塑料制品
920489,151,920489.BJ,基础化工-化学原料-其他化学原料
300483,33,300483.SZ,石油石化-油气开采及服务-油气开采
002119,33,002119.SZ,电子-半导体-半导体材料
600183,17,600183.SH,电子-元件-印制电路板
920402,151,920402.BJ,电子-电子化学品-电子化学品Ⅲ
920478,151,920478.BJ,医药生物-化学制药-原料药
601858,17,601858.SH,传媒-文化传媒-出版
603220,17,603220.SH,通信-通信服务-通信工程及服务
000632,33,000632.SZ,综合-综合-综合Ⅲ
300587,33,300587.SZ,基础化工-橡胶制品-其他橡胶制品
688313,17,688313.SH,通信-通信设备-通信网络设备及器件
600408,17,600408.SH,煤炭-煤炭开采加工-焦炭加工
300565,33,300565.SZ,通信-通信设备-通信网络设备及器件
300398,33,300398.SZ,电子-电子化学品-电子化学品Ⅲ
300366,33,300366.SZ,计算机-软件开发-垂直应用软件
300218,33,300218.SZ,基础化工-塑料制品-其他塑料制品
600714,17,600714.SH,基础化工-化学原料-无机盐
603162,17,603162.SH,交通运输-港口航运-航运
002017,33,002017.SZ,通信-通信设备-通信终端及配件
601138,17,601138.SH,电子-消费电子-消费电子零部件及组装
300310,33,300310.SZ,通信-通信服务-通信工程及服务
688381,17,688381.SH,电子-半导体-模拟芯片设计
600319,17,600319.SH,基础化工-化学原料-氯碱
600489,17,600489.SH,有色金属-贵金属-贵金属Ⅲ
603682,17,603682.SH,商贸零售-零售-商业物业经营
301005,33,301005.SZ,汽车-汽车零部件-其他汽车零部件
603189,22,603189.SH,计算机-软件开发-垂直应用软件
000426,33,000426.SZ,有色金属-贵金属-贵金属Ⅲ
603803,17,603803.SH,通信-通信设备-通信终端及配件
603681,17,603681.SH,基础化工-化学制品-其他化学制品
688323,17,688323.SH,基础化工-塑料制品-膜材料
301232,33,301232.SZ,电力设备-风电设备-风电零部件
603798,17,603798.SH,石油石化-石油加工贸易-石油加工
001326,33,001326.SZ,电子-光学光电子-LED
688030,17,688030.SH,计算机-软件开发-横向通用软件
688227,17,688227.SH,计算机-IT服务-IT服务Ⅲ
605258,17,605258.SH,电子-元件-印制电路板
600547,17,600547.SH,有色金属-贵金属-贵金属Ⅲ
301418,33,301418.SZ,机械设备-自动化设备-工控设备
300609,33,300609.SZ,计算机-IT服务-IT服务Ⅲ
600118,17,600118.SH,国防军工-军工装备-航天装备
605289,17,605289.SH,建筑装饰-建筑装饰-装饰园林
600623,17,600623.SH,基础化工-化学原料-煤化工
688667,17,688667.SH,汽车-汽车零部件-汽车电子电气系统
603336,17,603336.SH,农林牧渔-种植业与林业-其他种植业
300959,33,300959.SZ,通信-通信服务-通信应用增值服务
300782,33,300782.SZ,电子-半导体-模拟芯片设计
603351,17,603351.SH,医药生物-化学制药-原料药
300709,33,300709.SZ,电子-消费电子-消费电子零部件及组装
300516,33,300516.SZ,电子-其他电子-其他电子Ⅲ
301353,33,301353.SZ,机械设备-通用设备-其他通用设备
301568,33,301568.SZ,机械设备-自动化设备-其他自动化设备
603163,17,603163.SH,建筑装饰-建筑装饰-专业工程
300005,33,300005.SZ,纺织服饰-服装家纺-服装
688195,17,688195.SH,电子-光学光电子-光学元件
300319,33,300319.SZ,电子-元件-被动元件
300494,33,300494.SZ,传媒-游戏-游戏Ⅲ
002474,33,002474.SZ,计算机-IT服务-IT服务Ⅲ
300669,33,300669.SZ,机械设备-专用设备-楼宇设备
688368,17,688368.SH,电子-半导体-模拟芯片设计
688048,17,688048.SH,电子-半导体-分立器件
600683,17,600683.SH,房地产-房地产-住宅开发
688529,17,688529.SH,机械设备-专用设备-其他专用设备
300285,33,300285.SZ,电子-电子化学品-电子化学品Ⅲ
600243,22,600243.SH,机械设备-通用设备-其他通用设备
600533,17,600533.SH,房地产-房地产-住宅开发
301379,33,301379.SZ,电子-光学光电子-面板
002436,33,002436.SZ,电子-元件-印制电路板
603042,17,603042.SH,通信-通信设备-通信线缆及配套
688202,17,688202.SH,医药生物-医疗服务-医疗研发外包
600159,17,600159.SH,房地产-房地产-住宅开发
000608,33,000608.SZ,房地产-房地产-商业地产
605089,17,605089.SH,食品饮料-食品加工制造-预加工食品
300373,33,300373.SZ,电子-半导体-分立器件
600566,17,600566.SH,医药生物-中药-中药Ⅲ
603386,17,603386.SH,电子-元件-印制电路板
002592,33,002592.SZ,汽车-汽车零部件-底盘与发动机系统
300154,33,300154.SZ,机械设备-通用设备-其他通用设备
301132,33,301132.SZ,电子-元件-印制电路板
603378,22,603378.SH,建筑材料-建筑材料-其他建材
000019,33,000019.SZ,农林牧渔-农产品加工-粮油加工
002549,33,002549.SZ,环保-环境治理-大气治理
688229,17,688229.SH,计算机-IT服务-IT服务Ⅲ
603110,17,603110.SH,基础化工-化学制品-涂料油墨
688605,17,688605.SH,电子-半导体-半导体设备
301323,33,301323.SZ,有色金属-金属新材料-磁性材料
603898,17,603898.SH,轻工制造-家居用品-定制家居
300821,33,300821.SZ,基础化工-化学制品-有机硅
603155,17,603155.SH,基础化工-化学制品-有机硅
301629,33,301629.SZ,电子-半导体-半导体设备
000679,33,000679.SZ,商贸零售-零售-百货零售
603819,17,603819.SH,电力设备-电机-电机Ⅲ
603725,17,603725.SH,轻工制造-家居用品-瓷砖地板
300151,33,300151.SZ,机械设备-专用设备-其他专用设备
000983,33,000983.SZ,煤炭-煤炭开采加工-煤炭开采
300889,33,300889.SZ,电子-光学光电子-LED
000859,33,000859.SZ,基础化工-塑料制品-膜材料
301281,33,301281.SZ,医药生物-化学制药-化学制剂
300281,33,300281.SZ,机械设备-专用设备-其他专用设备
603556,17,603556.SH,电力设备-电网设备-电气自控设备
300852,33,300852.SZ,电子-元件-印制电路板
688757,17,688757.SH,社会服务-其他社会服务-专业服务
688168,17,688168.SH,计算机-软件开发-横向通用软件
300632,33,300632.SZ,电子-光学光电子-LED
300659,33,300659.SZ,计算机-计算机设备-其他计算机设备
920116,151,920116.BJ,计算机-IT服务-IT服务Ⅲ
600487,17,600487.SH,通信-通信设备-通信线缆及配套
301003,33,301003.SZ,基础化工-塑料制品-改性塑料
688170,17,688170.SH,机械设备-自动化设备-激光设备
688535,17,688535.SH,电子-半导体-半导体材料
301181,33,301181.SZ,汽车-汽车零部件-底盘与发动机系统
300868,33,300868.SZ,电子-消费电子-消费电子零部件及组装
301107,33,301107.SZ,机械设备-通用设备-其他通用设备
688659,17,688659.SH,基础化工-化学制品-其他化学制品
301592,33,301592.SZ,国防军工-军工电子-军工电子Ⅲ
002571,33,002571.SZ,轻工制造-家居用品-其他家居用品
300537,33,300537.SZ,电子-电子化学品-电子化学品Ⅲ
301165,33,301165.SZ,通信-通信设备-通信网络设备及器件
002872,33,002872.SZ,医药生物-化学制药-化学制剂
920932,151,920932.BJ,计算机-软件开发-垂直应用软件
688700,17,688700.SH,机械设备-专用设备-其他专用设备
605208,17,605208.SH,有色金属-工业金属-铝
603655,17,603655.SH,汽车-汽车零部件-其他汽车零部件
000757,33,000757.SZ,汽车-汽车服务及其他-汽车服务
600381,22,600381.SH,食品饮料-食品加工制造-其他食品
603608,17,603608.SH,纺织服饰-服装家纺-鞋帽及其他
920663,151,920663.BJ,汽车-汽车零部件-车身附件及饰件
688378,17,688378.SH,电子-电子化学品-电子化学品Ⅲ
000021,33,000021.SZ,电子-消费电子-消费电子零部件及组装
002409,33,002409.SZ,电子-半导体-半导体材料
603318,17,603318.SH,公用事业-燃气-燃气Ⅲ
603004,17,603004.SH,基础化工-化学制品-其他化学制品
002660,33,002660.SZ,电子-消费电子-消费电子零部件及组装
000700,33,000700.SZ,汽车-汽车零部件-车身附件及饰件
603331,17,603331.SH,机械设备-通用设备-其他通用设备
605588,17,605588.SH,电子-光学光电子-面板
301421,33,301421.SZ,电子-光学光电子-光学元件
300435,33,300435.SZ,机械设备-专用设备-能源及重型设备
301571,33,301571.SZ,国防军工-军工电子-军工电子Ⅲ
300942,33,300942.SZ,医药生物-医疗器械-体外诊断
300221,33,300221.SZ,基础化工-塑料制品-改性塑料
301189,33,301189.SZ,电子-消费电子-品牌消费电子
600301,17,600301.SH,有色金属-小金属-其他小金属
688785,17,688785.SH,电子-半导体-半导体设备
603159,17,603159.SH,机械设备-专用设备-其他专用设备
688448,17,688448.SH,机械设备-通用设备-其他通用设备
300201,33,300201.SZ,机械设备-工程机械-工程机械Ⅲ
688820,17,688820.SH,电子-半导体-集成电路封测
688561,17,688561.SH,计算机-软件开发-横向通用软件
600234,17,600234.SH,建筑装饰-建筑装饰-装饰园林
301111,33,301111.SZ,医药生物-中药-中药Ⅲ
002169,33,002169.SZ,电力设备-电网设备-电气自控设备
300553,33,300553.SZ,机械设备-通用设备-仪器仪表
301356,33,301356.SZ,轻工制造-家居用品-瓷砖地板
688429,17,688429.SH,电力设备-光伏设备-光伏电池组件
600869,17,600869.SH,电力设备-电网设备-线缆部件及其他
301086,33,301086.SZ,电子-消费电子-消费电子零部件及组装
003018,33,003018.SZ,轻工制造-包装印刷-包装
600707,17,600707.SH,电子-光学光电子-面板
301200,33,301200.SZ,机械设备-自动化设备-其他自动化设备
603115,17,603115.SH,电子-电子化学品-电子化学品Ⅲ
688450,17,688450.SH,电力设备-电网设备-电气自控设备
300976,33,300976.SZ,电子-消费电子-消费电子零部件及组装
300558,33,300558.SZ,医药生物-化学制药-化学制剂
605186,17,605186.SH,机械设备-自动化设备-其他自动化设备
603843,22,603843.SH,建筑装饰-建筑装饰-基础建设
002638,33,002638.SZ,电子-光学光电子-LED
300295,33,300295.SZ,传媒-文化传媒-数字媒体
300056,33,300056.SZ,环保-环保设备-环保设备Ⅲ
920580,151,920580.BJ,建筑材料-建筑材料-耐火材料
301108,33,301108.SZ,美容护理-美容护理-个护用品
301105,33,301105.SZ,机械设备-专用设备-印刷包装机械
002938,33,002938.SZ,电子-元件-印制电路板
002202,33,002202.SZ,电力设备-风电设备-风电整机
300139,33,300139.SZ,有色金属-贵金属-贵金属Ⅲ
603669,17,603669.SH,医药生物-化学制药-化学制剂
688519,17,688519.SH,电子-元件-印制电路板
002167,33,002167.SZ,有色金属-小金属-其他小金属
600058,17,600058.SH,商贸零售-贸易-贸易Ⅲ
301526,33,301526.SZ,建筑材料-建筑材料-玻璃玻纤
603683,17,603683.SH,基础化工-化学制品-其他化学制品
301256,33,301256.SZ,基础化工-化学原料-无机盐
000637,33,000637.SZ,石油石化-石油加工贸易-石油加工
002726,33,002726.SZ,食品饮料-食品加工制造-肉制品
300833,33,300833.SZ,机械设备-专用设备-其他专用设备
603183,17,603183.SH,社会服务-其他社会服务-专业服务
300845,33,300845.SZ,计算机-计算机设备-其他计算机设备
603818,17,603818.SH,轻工制造-家居用品-成品家居
600165,22,600165.SH,基础化工-化学制品-其他化学制品
688721,17,688721.SH,电子-半导体-半导体材料
301071,33,301071.SZ,基础化工-非金属材料-非金属材料Ⅲ
002515,33,002515.SZ,食品饮料-食品加工制造-肉制品
301486,33,301486.SZ,通信-通信设备-通信网络设备及器件
688628,17,688628.SH,机械设备-通用设备-仪器仪表
600343,17,600343.SH,机械设备-通用设备-其他通用设备
688045,17,688045.SH,电子-半导体-模拟芯片设计
000626,33,000626.SZ,商贸零售-贸易-贸易Ⅲ
002645,33,002645.SZ,环保-环境治理-综合环境治理
603717,17,603717.SH,农林牧渔-养殖业-生猪养殖
003031,33,003031.SZ,通信-通信设备-通信终端及配件
688077,17,688077.SH,有色金属-金属新材料-磁性材料
688130,17,688130.SH,电子-半导体-模拟芯片设计
600552,17,600552.SH,电子-光学光电子-面板
301377,33,301377.SZ,机械设备-通用设备-金属制品
301397,33,301397.SZ,汽车-汽车零部件-底盘与发动机系统
002491,33,002491.SZ,通信-通信设备-通信线缆及配套
920807,151,920807.BJ,机械设备-通用设备-磨具磨料
920159,151,920159.BJ,基础化工-农化制品-复合肥
002211,33,002211.SZ,基础化工-化学制品-有机硅
002655,33,002655.SZ,电子-消费电子-消费电子零部件及组装
920856,151,920856.BJ,机械设备-专用设备-其他专用设备
002413,33,002413.SZ,国防军工-军工电子-军工电子Ⅲ
600299,17,600299.SH,基础化工-化学制品-食品及饲料添加剂
688655,17,688655.SH,电子-元件-印制电路板
002233,33,002233.SZ,建筑材料-建筑材料-水泥
688150,17,688150.SH,电子-电子化学品-电子化学品Ⅲ
603776,17,603776.SH,汽车-汽车服务及其他-其他运输设备
000007,33,000007.SZ,商贸零售-零售-商业物业经营
603685,17,603685.SH,电子-光学光电子-LED
000937,33,000937.SZ,煤炭-煤炭开采加工-煤炭开采
688729,17,688729.SH,电子-半导体-半导体设备
920027,151,920027.BJ,机械设备-轨交设备-轨交设备Ⅲ
002313,33,002313.SZ,通信-通信设备-通信终端及配件
688109,17,688109.SH,计算机-软件开发-垂直应用软件
300103,33,300103.SZ,机械设备-专用设备-其他专用设备
688199,17,688199.SH,基础化工-化学制品-其他化学制品
300531,33,300531.SZ,计算机-计算机设备-其他计算机设备
603297,17,603297.SH,电子-光学光电子-光学元件
002134,33,002134.SZ,电子-元件-印制电路板
603959,22,603959.SH,建筑装饰-建筑装饰-专业工程
300225,33,300225.SZ,基础化工-化学制品-涂料油墨
001218,33,001218.SZ,基础化工-化学制品-其他化学制品
