股票代码,market_code,code,所属同花顺行业
688077.SH,17,688077,有色金属-金属新材料-磁性材料
000776.SZ,33,000776,非银金融-证券-证券Ⅲ
920003.BJ,151,920003,建筑装饰-建筑装饰-工程咨询服务
603185.SH,17,603185,电力设备-光伏设备-硅料硅片
000425.SZ,33,000425,机械设备-工程机械-工程机械Ⅲ
000955.SZ,33,000955,纺织服饰-纺织制造-其他纺织
001211.SZ,33,001211,轻工制造-家居用品-其他家居用品
300337.SZ,33,300337,有色金属-工业金属-铝
920427.BJ,151,920427,建筑装饰-建筑装饰-工程咨询服务
002270.SZ,33,002270,电力设备-电网设备-输变电设备
600711.SH,17,600711,有色金属-工业金属-铜
300767.SZ,33,300767,基础化工-橡胶制品-其他橡胶制品
300980.SZ,33,300980,基础化工-塑料制品-其他塑料制品
002606.SZ,33,002606,电力设备-电网设备-线缆部件及其他
688418.SH,17,688418,通信-通信设备-其他通信设备
603083.SH,17,603083,通信-通信设备-通信终端及配件
002940.SZ,33,002940,医药生物-化学制药-化学制剂
603583.SH,17,603583,机械设备-自动化设备-工控设备
301322.SZ,33,301322,汽车-汽车服务及其他-其他运输设备
603016.SH,17,603016,电力设备-电网设备-输变电设备
603175.SH,17,603175,电子-元件-印制电路板
603823.SH,17,603823,基础化工-化学制品-涂料油墨
300398.SZ,33,300398,电子-电子化学品-电子化学品Ⅲ
688300.SH,17,688300,基础化工-非金属材料-非金属材料Ⅲ
603863.SH,17,603863,轻工制造-造纸-造纸Ⅲ
301026.SZ,33,301026,有色金属-小金属-其他小金属
300700.SZ,33,300700,机械设备-通用设备-磨具磨料
301041.SZ,33,301041,电子-元件-印制电路板
603983.SH,17,603983,美容护理-美容护理-化妆品
000783.SZ,33,000783,非银金融-证券-证券Ⅲ
300197.SZ,33,300197,环保-环境治理-综合环境治理
688119.SH,17,688119,建筑材料-建筑材料-耐火材料
002838.SZ,33,002838,基础化工-塑料制品-改性塑料
300818.SZ,33,300818,机械设备-专用设备-能源及重型设备
301076.SZ,33,301076,基础化工-化学制品-其他化学制品
920001.BJ,151,920001,电子-光学光电子-面板
300789.SZ,33,300789,计算机-计算机设备-其他计算机设备
002256.SZ,33,002256,公用事业-电力-新能源发电
688178.SH,17,688178,环保-环境治理-综合环境治理
603611.SH,17,603611,机械设备-工程机械-工程机械Ⅲ
688539.SH,17,688539,机械设备-通用设备-仪器仪表
600480.SH,17,600480,汽车-汽车零部件-其他汽车零部件
600156.SH,17,600156,纺织服饰-纺织制造-其他纺织
301123.SZ,33,301123,电子-消费电子-消费电子零部件及组装
000547.SZ,33,000547,国防军工-军工电子-军工电子Ⅲ
605088.SH,17,605088,汽车-汽车零部件-底盘与发动机系统
002072.SZ,33,002072,商贸零售-贸易-贸易Ⅲ
605305.SH,17,605305,机械设备-工程机械-工程机械Ⅲ
603459.SH,17,603459,电子-元件-印制电路板
920225.BJ,151,920225,基础化工-橡胶制品-其他橡胶制品
301599.SZ,33,301599,电力设备-电池-锂电专用设备
688472.SH,17,688472,电力设备-光伏设备-光伏电池组件
002422.SZ,33,002422,医药生物-化学制药-化学制剂
300159.SZ,33,300159,机械设备-专用设备-农用机械
920011.BJ,151,920011,电力设备-电机-电机Ⅲ
600509.SH,17,600509,公用事业-电力-火电
300961.SZ,33,300961,环保-环境治理-水务及水治理
000970.SZ,33,000970,有色金属-金属新材料-磁性材料
002558.SZ,33,002558,传媒-游戏-游戏Ⅲ
003018.SZ,33,003018,轻工制造-包装印刷-包装
688351.SH,17,688351,医药生物-医疗器械-医疗耗材
301312.SZ,33,301312,机械设备-自动化设备-工控设备
003031.SZ,33,003031,通信-通信设备-通信终端及配件
603790.SH,17,603790,基础化工-化学制品-纺织化学用品
000657.SZ,33,000657,有色金属-小金属-钨
300538.SZ,33,300538,基础化工-塑料制品-改性塑料
002135.SZ,33,002135,建筑装饰-建筑装饰-专业工程
688166.SH,17,688166,医药生物-化学制药-原料药
688136.SH,17,688136,医药生物-生物制品-其他生物制品
300136.SZ,33,300136,电子-消费电子-消费电子零部件及组装
002988.SZ,33,002988,有色金属-工业金属-铝
300643.SZ,33,300643,汽车-汽车零部件-其他汽车零部件
603191.SH,17,603191,电力设备-电网设备-输变电设备
000987.SZ,33,000987,非银金融-多元金融-多元金融Ⅲ
300850.SZ,33,300850,电力设备-风电设备-风电零部件
688208.SH,17,688208,计算机-计算机设备-其他计算机设备
002611.SZ,33,002611,机械设备-专用设备-印刷包装机械
002201.SZ,33,002201,建筑材料-建筑材料-玻璃玻纤
301488.SZ,33,301488,汽车-汽车零部件-汽车电子电气系统
300918.SZ,33,300918,纺织服饰-纺织制造-其他纺织
002888.SZ,33,002888,电子-消费电子-品牌消费电子
300196.SZ,33,300196,建筑材料-建筑材料-玻璃玻纤
002650.SZ,33,002650,食品饮料-食品加工制造-调味发酵品
605058.SH,17,605058,电子-元件-印制电路板
688433.SH,17,688433,机械设备-通用设备-其他通用设备
001368.SZ,33,001368,轻工制造-家居用品-文娱用品
300894.SZ,33,300894,家用电器-厨卫电器-厨卫电器Ⅲ
301325.SZ,33,301325,电力设备-电池-锂电专用设备
301177.SZ,33,301177,纺织服饰-服装家纺-饰品
301469.SZ,33,301469,轻工制造-造纸-造纸Ⅲ
002156.SZ,33,002156,电子-半导体-集成电路封测
688248.SH,17,688248,公用事业-电力-电能综合服务
002225.SZ,33,002225,建筑材料-建筑材料-耐火材料
002927.SZ,33,002927,电力设备-电网设备-输变电设备
300995.SZ,33,300995,基础化工-塑料制品-改性塑料
001333.SZ,33,001333,基础化工-塑料制品-合成树脂
603439.SH,17,603439,医药生物-中药-中药Ⅲ
603659.SH,17,603659,电力设备-电池-电池化学品
300762.SZ,33,300762,国防军工-军工电子-军工电子Ⅲ
301260.SZ,33,301260,机械设备-专用设备-农用机械
000672.SZ,33,000672,建筑材料-建筑材料-水泥
688337.SH,17,688337,机械设备-通用设备-仪器仪表
920174.BJ,151,920174,机械设备-工程机械-工程机械Ⅲ
301313.SZ,33,301313,传媒-文化传媒-数字媒体
300428.SZ,33,300428,汽车-汽车零部件-轮胎轮毂
603400.SH,17,603400,机械设备-通用设备-其他通用设备
605028.SH,17,605028,公用事业-电力-热力
600892.SH,17,600892,传媒-游戏-游戏Ⅲ
002108.SZ,33,002108,基础化工-塑料制品-其他塑料制品
002149.SZ,33,002149,有色金属-小金属-其他小金属
688662.SH,17,688662,电子-其他电子-其他电子Ⅲ
601012.SH,17,601012,电力设备-光伏设备-光伏电池组件
002801.SZ,33,002801,电力设备-电机-电机Ⅲ
605218.SH,17,605218,电子-光学光电子-面板
300444.SZ,33,300444,电力设备-电网设备-输变电设备
603158.SH,17,603158,汽车-汽车零部件-底盘与发动机系统
601233.SH,17,601233,基础化工-化学纤维-涤纶
300024.SZ,33,300024,机械设备-自动化设备-机器人
300655.SZ,33,300655,电子-电子化学品-电子化学品Ⅲ
300436.SZ,33,300436,医药生物-化学制药-化学制剂
300827.SZ,33,300827,电力设备-光伏设备-逆变器
301500.SZ,33,301500,环保-环境治理-固废治理
001369.SZ,33,001369,基础化工-化学纤维-其他纤维
603239.SH,17,603239,汽车-汽车零部件-其他汽车零部件
603225.SH,17,603225,基础化工-化学纤维-涤纶
603333.SH,17,603333,电力设备-电网设备-线缆部件及其他
300498.SZ,33,300498,农林牧渔-养殖业-生猪养殖
688223.SH,17,688223,电力设备-光伏设备-光伏电池组件
920634.BJ,151,920634,有色金属-工业金属-铅锌
002346.SZ,33,002346,电力设备-电网设备-输变电设备
600499.SH,17,600499,轻工制造-家居用品-瓷砖地板
688573.SH,17,688573,电力设备-电池-锂电专用设备
301658.SZ,33,301658,电力设备-光伏设备-逆变器
603186.SH,17,603186,电子-元件-印制电路板
300376.SZ,33,300376,电力设备-其他电源设备-其他电源设备Ⅲ
688599.SH,17,688599,电力设备-光伏设备-光伏电池组件
603686.SH,17,603686,环保-环境治理-固废治理
001233.SZ,33,001233,汽车-汽车零部件-轮胎轮毂
688193.SH,17,688193,医药生物-医疗器械-体外诊断
000695.SZ,33,000695,电力设备-电池-电池化学品
603444.SH,17,603444,传媒-游戏-游戏Ⅲ
002189.SZ,33,002189,国防军工-军工电子-军工电子Ⅲ
002318.SZ,33,002318,钢铁-钢铁-特钢
300878.SZ,33,300878,医药生物-中药-中药Ⅲ
600851.SH,17,600851,医药生物-化学制药-化学制剂
301297.SZ,33,301297,电子-半导体-半导体设备
300931.SZ,33,300931,机械设备-专用设备-楼宇设备
688117.SH,17,688117,医药生物-化学制药-化学制剂
600141.SH,17,600141,基础化工-农化制品-磷肥及磷化工
002190.SZ,33,002190,汽车-汽车零部件-其他汽车零部件
688601.SH,17,688601,电子-半导体-模拟芯片设计
688233.SH,17,688233,电子-半导体-半导体材料
301338.SZ,33,301338,机械设备-专用设备-其他专用设备
002555.SZ,33,002555,传媒-游戏-游戏Ⅲ
000988.SZ,33,000988,机械设备-自动化设备-激光设备
603212.SH,17,603212,电力设备-光伏设备-光伏辅材
002576.SZ,33,002576,电力设备-电机-电机Ⅲ
301198.SZ,33,301198,轻工制造-包装印刷-包装
920770.BJ,151,920770,公用事业-电力-新能源发电
688729.SH,17,688729,电子-半导体-半导体设备
301113.SZ,33,301113,轻工制造-家居用品-其他家居用品
688529.SH,17,688529,机械设备-专用设备-其他专用设备
300618.SZ,33,300618,有色金属-能源金属-钴
300670.SZ,33,300670,电力设备-电网设备-输变电设备
002338.SZ,33,002338,国防军工-军工电子-军工电子Ⅲ
600841.SH,17,600841,汽车-汽车零部件-底盘与发动机系统
002426.SZ,33,002426,电子-消费电子-消费电子零部件及组装
002448.SZ,33,002448,汽车-汽车零部件-底盘与发动机系统
001696.SZ,33,001696,机械设备-通用设备-其他通用设备
300286.SZ,33,300286,电力设备-电网设备-电气自控设备
301280.SZ,33,301280,家用电器-白色家电-家电零部件
300091.SZ,33,300091,机械设备-通用设备-其他通用设备
300845.SZ,33,300845,计算机-计算机设备-其他计算机设备
603082.SH,17,603082,机械设备-通用设备-其他通用设备
688199.SH,17,688199,基础化工-化学制品-其他化学制品
688621.SH,17,688621,医药生物-医疗服务-医疗研发外包
920961.BJ,151,920961,机械设备-通用设备-仪器仪表
601872.SH,17,601872,交通运输-港口航运-航运
600352.SH,17,600352,基础化工-化学制品-纺织化学用品
603350.SH,17,603350,电力设备-电机-电机Ⅲ
300304.SZ,33,300304,汽车-汽车零部件-汽车电子电气系统
301079.SZ,33,301079,机械设备-工程机械-工程机械Ⅲ
600330.SH,17,600330,电子-电子化学品-电子化学品Ⅲ
000722.SZ,33,000722,公用事业-电力-水电
603203.SH,17,603203,机械设备-自动化设备-工控设备
688280.SH,17,688280,汽车-汽车零部件-底盘与发动机系统
688197.SH,17,688197,医药生物-化学制药-化学制剂
301255.SZ,33,301255,机械设备-通用设备-金属制品
603121.SH,17,603121,汽车-汽车零部件-底盘与发动机系统
603687.SH,17,603687,轻工制造-包装印刷-包装
300549.SZ,33,300549,机械设备-专用设备-其他专用设备
301357.SZ,33,301357,国防军工-军工装备-地面兵装
920641.BJ,151,920641,电子-元件-被动元件
301628.SZ,33,301628,电子-元件-印制电路板
603578.SH,17,603578,家用电器-白色家电-家电零部件
300118.SZ,33,300118,电力设备-光伏设备-光伏电池组件
002085.SZ,33,002085,汽车-汽车零部件-轮胎轮毂
688206.SH,17,688206,计算机-软件开发-垂直应用软件
605488.SH,17,605488,基础化工-塑料制品-膜材料
000060.SZ,33,000060,有色金属-工业金属-铅锌
002845.SZ,33,002845,电子-光学光电子-面板
688063.SH,17,688063,电力设备-电池-锂电池
603058.SH,17,603058,轻工制造-包装印刷-包装
603416.SH,17,603416,机械设备-自动化设备-机器人
920156.BJ,151,920156,机械设备-专用设备-其他专用设备
300255.SZ,33,300255,医药生物-化学制药-化学制剂
002165.SZ,33,002165,基础化工-化学制品-聚氨酯
600143.SH,17,600143,基础化工-塑料制品-改性塑料
002976.SZ,33,002976,汽车-汽车零部件-其他汽车零部件
301148.SZ,33,301148,环保-环境治理-水务及水治理
000831.SZ,33,000831,有色金属-小金属-稀土
000958.SZ,33,000958,公用事业-电力-新能源发电
300346.SZ,33,300346,电子-电子化学品-电子化学品Ⅲ
688759.SH,17,688759,医药生物-化学制药-化学制剂
603087.SH,17,603087,医药生物-生物制品-其他生物制品
920753.BJ,151,920753,社会服务-其他社会服务-专业服务
301220.SZ,33,301220,基础化工-化学制品-食品及饲料添加剂
300592.SZ,33,300592,商贸零售-互联网电商-互联网电商Ⅲ
688656.SH,17,688656,医药生物-医疗器械-体外诊断
002972.SZ,33,002972,机械设备-轨交设备-轨交设备Ⅲ
301517.SZ,33,301517,国防军工-军工电子-军工电子Ⅲ
301326.SZ,33,301326,电子-消费电子-消费电子零部件及组装
688216.SH,17,688216,电子-半导体-集成电路封测
300014.SZ,33,300014,电力设备-电池-锂电池
603315.SH,17,603315,环保-环境治理-大气治理
002617.SZ,33,002617,公用事业-电力-新能源发电
002173.SZ,33,002173,医药生物-医疗服务-医院
603305.SH,17,603305,汽车-汽车零部件-底盘与发动机系统
002903.SZ,33,002903,机械设备-通用设备-机床工具
000520.SZ,33,000520,交通运输-港口航运-航运
300343.SZ,33,300343,基础化工-化学制品-氟化工
002980.SZ,33,002980,电力设备-电网设备-电气自控设备
000546.SZ,33,000546,环保-环境治理-固废治理
601702.SH,17,601702,有色金属-工业金属-铝
605258.SH,17,605258,电子-元件-印制电路板
300964.SZ,33,300964,电子-元件-印制电路板
002180.SZ,33,002180,计算机-计算机设备-其他计算机设备
300001.SZ,33,300001,电力设备-电网设备-输变电设备
603311.SH,17,603311,家用电器-白色家电-家电零部件
002921.SZ,33,002921,汽车-汽车零部件-其他汽车零部件
301186.SZ,33,301186,汽车-汽车零部件-其他汽车零部件
600980.SH,17,600980,机械设备-专用设备-能源及重型设备
603312.SH,17,603312,电力设备-电网设备-输变电设备
301201.SZ,33,301201,医药生物-医疗服务-医疗研发外包
600403.SH,17,600403,煤炭-煤炭开采加工-煤炭开采
605296.SH,17,605296,农林牧渔-养殖业-生猪养殖
001288.SZ,33,001288,机械设备-专用设备-能源及重型设备
688788.SH,17,688788,国防军工-军工电子-军工电子Ⅲ
301210.SZ,33,301210,电力设备-电池-锂电池
000070.SZ,33,000070,通信-通信设备-通信线缆及配套
000100.SZ,33,000100,电子-光学光电子-面板
605068.SH,17,605068,汽车-汽车零部件-车身附件及饰件
600172.SH,17,600172,机械设备-通用设备-磨具磨料
603320.SH,17,603320,电力设备-电机-电机Ⅲ
000697.SZ,33,000697,国防军工-军工装备-航空装备
603097.SH,17,603097,电力设备-电网设备-输变电设备
603306.SH,17,603306,汽车-汽车零部件-车身附件及饰件
300345.SZ,33,300345,电力设备-光伏设备-硅料硅片
688321.SH,17,688321,医药生物-化学制药-化学制剂
688768.SH,17,688768,机械设备-通用设备-仪器仪表
920239.BJ,151,920239,电力设备-电池-其他电池
605358.SH,17,605358,电子-半导体-半导体材料
301662.SZ,33,301662,电力设备-电池-锂电专用设备
600860.SH,17,600860,机械设备-通用设备-金属制品
600107.SH,22,600107,纺织服饰-服装家纺-服装
601126.SH,17,601126,电力设备-电网设备-电气自控设备
300536.SZ,33,300536,计算机-IT服务-IT服务Ⅲ
301667.SZ,33,301667,汽车-汽车零部件-底盘与发动机系统
002100.SZ,33,002100,农林牧渔-农产品加工-畜禽饲料
603856.SH,17,603856,建筑材料-建筑材料-管材
601799.SH,17,601799,汽车-汽车零部件-车身附件及饰件
603949.SH,17,603949,汽车-汽车零部件-底盘与发动机系统
688507.SH,17,688507,计算机-软件开发-垂直应用软件
002875.SZ,33,002875,纺织服饰-服装家纺-服装
301596.SZ,33,301596,机械设备-通用设备-其他通用设备
603516.SH,17,603516,计算机-计算机设备-其他计算机设备
688719.SH,17,688719,电力设备-其他电源设备-其他电源设备Ⅲ
300611.SZ,33,300611,汽车-汽车零部件-底盘与发动机系统
300671.SZ,33,300671,电子-半导体-模拟芯片设计
688295.SH,17,688295,基础化工-化学纤维-其他纤维
600418.SH,17,600418,汽车-汽车整车-商用载货车
920009.BJ,151,920009,医药生物-医疗器械-体外诊断
300409.SZ,33,300409,电力设备-电池-电池化学品
605287.SH,17,605287,建筑装饰-建筑装饰-装饰园林
600259.SH,17,600259,有色金属-小金属-稀土
002025.SZ,33,002025,国防军工-军工电子-军工电子Ⅲ
002842.SZ,33,002842,有色金属-小金属-钨
002141.SZ,33,002141,电子-元件-印制电路板
301033.SZ,33,301033,医药生物-医疗器械-医疗耗材
603713.SH,17,603713,交通运输-物流-物流Ⅲ
603217.SH,17,603217,基础化工-化学制品-其他化学制品
300683.SZ,33,300683,医药生物-医疗服务-医疗研发外包
301512.SZ,33,301512,机械设备-自动化设备-其他自动化设备
688620.SH,17,688620,电子-半导体-数字芯片设计
300013.SZ,33,300013,交通运输-物流-物流Ⅲ
600727.SH,17,600727,基础化工-化学制品-其他化学制品
603324.SH,17,603324,环保-环保设备-环保设备Ⅲ
688162.SH,17,688162,机械设备-专用设备-其他专用设备
600531.SH,17,600531,有色金属-工业金属-铅锌
002436.SZ,33,002436,电子-元件-印制电路板
002132.SZ,33,002132,机械设备-通用设备-金属制品
300278.SZ,33,300278,机械设备-自动化设备-工控设备
300124.SZ,33,300124,机械设备-自动化设备-工控设备
688663.SH,17,688663,电力设备-电网设备-电气自控设备
688488.SH,17,688488,医药生物-生物制品-其他生物制品
300558.SZ,33,300558,医药生物-化学制药-化学制剂
920642.BJ,151,920642,国防军工-军工装备-航空装备
002882.SZ,33,002882,电力设备-电网设备-线缆部件及其他
002459.SZ,33,002459,电力设备-光伏设备-光伏电池组件
300679.SZ,33,300679,电子-消费电子-消费电子零部件及组装
002245.SZ,33,002245,电力设备-电池-锂电池
688055.SH,17,688055,电子-光学光电子-面板
301259.SZ,33,301259,环保-环境治理-综合环境治理
000751.SZ,33,000751,有色金属-工业金属-铅锌
000823.SZ,33,000823,电子-元件-印制电路板
301072.SZ,33,301072,汽车-汽车零部件-底盘与发动机系统
300127.SZ,33,300127,有色金属-金属新材料-磁性材料
301581.SZ,33,301581,汽车-汽车零部件-汽车电子电气系统
688039.SH,17,688039,计算机-IT服务-IT服务Ⅲ
920579.BJ,151,920579,机械设备-自动化设备-机器人
001331.SZ,33,001331,公用事业-燃气-燃气Ⅲ
002823.SZ,33,002823,电力设备-电机-电机Ⅲ
001373.SZ,33,001373,电子-光学光电子-光学元件
600933.SH,17,600933,汽车-汽车零部件-底盘与发动机系统
301513.SZ,33,301513,电力设备-电池-锂电专用设备
301309.SZ,33,301309,机械设备-通用设备-金属制品
603270.SH,17,603270,机械设备-通用设备-金属制品
002506.SZ,33,002506,电力设备-光伏设备-光伏电池组件
002386.SZ,33,002386,基础化工-化学原料-氯碱
300716.SZ,33,300716,电力设备-光伏设备-光伏电池组件
688678.SH,17,688678,电子-消费电子-消费电子零部件及组装
002800.SZ,33,002800,交通运输-物流-物流Ⅲ
002714.SZ,33,002714,农林牧渔-养殖业-生猪养殖
002638.SZ,33,002638,电子-光学光电子-LED
688655.SH,17,688655,电子-元件-印制电路板
300988.SZ,33,300988,机械设备-专用设备-其他专用设备
002488.SZ,33,002488,汽车-汽车零部件-轮胎轮毂
301205.SZ,33,301205,通信-通信设备-通信网络设备及器件
688309.SH,17,688309,环保-环保设备-环保设备Ⅲ
000892.SZ,33,000892,传媒-影视院线-影视院线Ⅲ
600549.SH,17,600549,有色金属-小金属-钨
301007.SZ,33,301007,汽车-汽车零部件-底盘与发动机系统
300033.SZ,33,300033,计算机-软件开发-垂直应用软件
002565.SZ,33,002565,轻工制造-包装印刷-包装
301181.SZ,33,301181,汽车-汽车零部件-底盘与发动机系统
000688.SZ,33,000688,有色金属-小金属-钼
688362.SH,17,688362,电子-半导体-集成电路封测
920906.BJ,151,920906,汽车-汽车零部件-车身附件及饰件
688499.SH,17,688499,电力设备-电池-锂电专用设备
603637.SH,17,603637,建筑装饰-建筑装饰-专业工程
002734.SZ,33,002734,基础化工-农化制品-农药
300228.SZ,33,300228,机械设备-通用设备-金属制品
002653.SZ,33,002653,医药生物-化学制药-化学制剂
002392.SZ,33,002392,建筑材料-建筑材料-耐火材料
603557.SH,22,603557,纺织服饰-服装家纺-服装
300563.SZ,33,300563,通信-通信设备-通信线缆及配套
920943.BJ,151,920943,机械设备-通用设备-金属制品
605060.SH,17,605060,机械设备-通用设备-其他通用设备
300221.SZ,33,300221,基础化工-塑料制品-改性塑料
601869.SH,17,601869,通信-通信设备-通信线缆及配套
605155.SH,17,605155,轻工制造-家居用品-其他家居用品
002324.SZ,33,002324,基础化工-塑料制品-改性塑料
603466.SH,17,603466,传媒-文化传媒-数字媒体
688265.SH,17,688265,医药生物-医疗服务-医疗研发外包
300233.SZ,33,300233,医药生物-化学制药-化学制剂
603337.SH,17,603337,机械设备-专用设备-纺织服装设备
300632.SZ,33,300632,电子-光学光电子-LED
600198.SH,17,600198,电子-半导体-数字芯片设计
300606.SZ,33,300606,机械设备-通用设备-磨具磨料
688222.SH,17,688222,医药生物-医疗服务-医疗研发外包
301120.SZ,33,301120,电力设备-电网设备-输变电设备
688693.SH,17,688693,电子-半导体-分立器件
002179.SZ,33,002179,国防军工-军工电子-军工电子Ⅲ
002364.SZ,33,002364,电力设备-其他电源设备-其他电源设备Ⅲ
300111.SZ,33,300111,医药生物-化学制药-原料药
301479.SZ,33,301479,电子-光学光电子-光学元件
603005.SH,17,603005,电子-半导体-集成电路封测
600482.SH,17,600482,电力设备-其他电源设备-其他电源设备Ⅲ
300258.SZ,33,300258,汽车-汽车零部件-底盘与发动机系统
002374.SZ,33,002374,轻工制造-包装印刷-包装
920405.BJ,151,920405,机械设备-自动化设备-工控设备
603920.SH,17,603920,电子-元件-印制电路板
688565.SH,17,688565,环保-环境治理-水务及水治理
301314.SZ,33,301314,通信-通信设备-通信网络设备及器件
300473.SZ,33,300473,汽车-汽车零部件-其他汽车零部件
920012.BJ,151,920012,电子-半导体-半导体材料
301257.SZ,33,301257,医药生物-医疗服务-医疗研发外包
688722.SH,17,688722,基础化工-化学纤维-其他纤维
688799.SH,17,688799,医药生物-化学制药-化学制剂
300100.SZ,33,300100,汽车-汽车零部件-车身附件及饰件
002021.SZ,33,002021,机械设备-专用设备-纺织服装设备
301367.SZ,33,301367,医药生物-医疗器械-医疗设备
300516.SZ,33,300516,电子-其他电子-其他电子Ⅲ
300692.SZ,33,300692,环保-环境治理-水务及水治理
002378.SZ,33,002378,有色金属-小金属-钨
920964.BJ,151,920964,农林牧渔-种植业与林业-农业综合
300998.SZ,33,300998,汽车-汽车零部件-其他汽车零部件
301319.SZ,33,301319,电子-电子化学品-电子化学品Ⅲ
300950.SZ,33,300950,机械设备-专用设备-能源及重型设备
688267.SH,17,688267,基础化工-化学制品-其他化学制品
688685.SH,17,688685,国防军工-军工装备-航空装备
688671.SH,17,688671,环保-环保设备-环保设备Ⅲ
605376.SH,17,605376,有色金属-能源金属-镍
300342.SZ,33,300342,家用电器-白色家电-家电零部件
002983.SZ,33,002983,电子-光学光电子-LED
300992.SZ,33,300992,机械设备-通用设备-其他通用设备
688818.SH,17,688818,国防军工-军工装备-航天装备
688511.SH,17,688511,国防军工-军工电子-军工电子Ⅲ
002975.SZ,33,002975,机械设备-自动化设备-工控设备
300554.SZ,33,300554,机械设备-通用设备-磨具磨料
603726.SH,17,603726,家用电器-白色家电-家电零部件
300259.SZ,33,300259,机械设备-通用设备-仪器仪表
688443.SH,17,688443,医药生物-生物制品-其他生物制品
300596.SZ,33,300596,基础化工-化学制品-其他化学制品
301141.SZ,33,301141,有色金属-金属新材料-磁性材料
002145.SZ,33,002145,基础化工-化学原料-钛白粉
600893.SH,17,600893,国防军工-军工装备-航空装备
002859.SZ,33,002859,电子-其他电子-其他电子Ⅲ
600516.SH,17,600516,钢铁-钢铁-冶钢原料
000893.SZ,33,000893,基础化工-农化制品-钾肥
600592.SH,17,600592,机械设备-通用设备-金属制品
300151.SZ,33,300151,机械设备-专用设备-其他专用设备
002645.SZ,33,002645,环保-环境治理-综合环境治理
002833.SZ,33,002833,机械设备-专用设备-其他专用设备
688101.SH,17,688101,环保-环境治理-水务及水治理
000576.SZ,33,000576,国防军工-军工装备-地面兵装
300302.SZ,33,300302,计算机-计算机设备-其他计算机设备
603260.SH,17,603260,基础化工-化学制品-有机硅
300572.SZ,33,300572,机械设备-通用设备-仪器仪表
002545.SZ,33,002545,基础化工-农化制品-钾肥
300672.SZ,33,300672,电子-半导体-数字芯片设计
600378.SH,17,600378,基础化工-化学制品-氟化工
688323.SH,17,688323,基础化工-塑料制品-膜材料
301591.SZ,33,301591,基础化工-塑料制品-其他塑料制品
002125.SZ,33,002125,电力设备-电池-电池化学品
002549.SZ,33,002549,环保-环境治理-大气治理
603690.SH,17,603690,电子-半导体-半导体设备
688820.SH,17,688820,电子-半导体-集成电路封测
300539.SZ,33,300539,基础化工-塑料制品-其他塑料制品
301630.SZ,33,301630,电子-电子化学品-电子化学品Ⅲ
301132.SZ,33,301132,电子-元件-印制电路板
300576.SZ,33,300576,电子-电子化学品-电子化学品Ⅲ
600215.SH,17,600215,机械设备-自动化设备-机器人
301246.SZ,33,301246,医药生物-化学制药-原料药
605055.SH,17,605055,纺织服饰-纺织制造-印染
688091.SH,17,688091,医药生物-化学制药-化学制剂
300708.SZ,33,300708,电子-光学光电子-LED
688375.SH,17,688375,国防军工-军工电子-军工电子Ⅲ
000876.SZ,33,000876,农林牧渔-农产品加工-畜禽饲料
603090.SH,17,603090,机械设备-通用设备-其他通用设备
000592.SZ,33,000592,农林牧渔-种植业与林业-林业
603379.SH,17,603379,基础化工-化学制品-氟化工
300328.SZ,33,300328,有色金属-小金属-其他小金属
603223.SH,17,603223,石油石化-石油加工贸易-油品石化贸易
301566.SZ,33,301566,电子-元件-被动元件
301118.SZ,33,301118,基础化工-化学原料-其他化学原料
300644.SZ,33,300644,基础化工-塑料制品-改性塑料
301152.SZ,33,301152,电力设备-电池-电池化学品
603269.SH,17,603269,机械设备-通用设备-其他通用设备
688006.SH,17,688006,电力设备-电池-锂电专用设备
300046.SZ,33,300046,电子-半导体-分立器件
000572.SZ,33,000572,汽车-汽车整车-乘用车
000155.SZ,33,000155,公用事业-电力-新能源发电
000811.SZ,33,000811,机械设备-通用设备-制冷空调设备
000881.SZ,33,000881,基础化工-化学制品-其他化学制品
603730.SH,17,603730,汽车-汽车零部件-车身附件及饰件
301128.SZ,33,301128,机械设备-专用设备-其他专用设备
603002.SH,17,603002,电子-电子化学品-电子化学品Ⅲ
688247.SH,17,688247,医药生物-化学制药-化学制剂
688170.SH,17,688170,机械设备-自动化设备-激光设备
603162.SH,17,603162,交通运输-港口航运-航运
300812.SZ,33,300812,电子-消费电子-消费电子零部件及组装
600498.SH,17,600498,通信-通信设备-通信网络设备及器件
688360.SH,17,688360,机械设备-通用设备-其他通用设备
920839.BJ,151,920839,机械设备-工程机械-工程机械Ⅲ
688219.SH,17,688219,基础化工-塑料制品-改性塑料
603666.SH,17,603666,机械设备-自动化设备-机器人
688131.SH,17,688131,医药生物-医疗服务-医疗研发外包
301219.SZ,33,301219,有色金属-能源金属-钴
920706.BJ,151,920706,机械设备-工程机械-工程机械Ⅲ
002394.SZ,33,002394,纺织服饰-纺织制造-棉纺
001339.SZ,33,001339,计算机-计算机设备-其他计算机设备
688553.SH,17,688553,医药生物-化学制药-化学制剂
000620.SZ,33,000620,房地产-房地产-住宅开发
300619.SZ,33,300619,电力设备-电池-锂电专用设备
600475.SH,17,600475,公用事业-电力-热力
688191.SH,17,688191,计算机-IT服务-IT服务Ⅲ
603931.SH,17,603931,电子-电子化学品-电子化学品Ⅲ
301226.SZ,33,301226,机械设备-通用设备-其他通用设备
920418.BJ,151,920418,汽车-汽车零部件-底盘与发动机系统
